Longitude,Latitude,Station Name,ID,Z0_Ampm,Z0_LocalPh,Z0_UTCPhas,O1_Ampm,O1_LocalPh,O1_UTCPhas,K1_Ampm,K1_LocalPh,K1_UTCPhas,M2_Ampm,M2_LocalPh,M2_UTCPhas,S2_Ampm,S2_LocalPh,S2_UTCPhas,M4_Ampm,M4_LocalPh,M4_UTCPhas,MS4_Ampm,MS4_LocalP,MS4_UTCPha,N2_Ampm,N2_LocalPh,N2_UTCPhas,K2_Ampm,K2_LocalPh,K2_UTCPhas,Q1_Ampm,Q1_LocalPh,Q1_UTCPhas,J1_Ampm,J1_LocalPh,J1_UTCPhas,MU2_Ampm,MU2_LocalP,MU2_UTCPha,P1_Ampm,P1_LocalPh,P1_UTCPhas,MM_Ampm,MM_LocalPh,MM_UTCPhas,OO1_Ampm,OO1_LocalP,OO1_UTCPha,L2_Ampm,L2_LocalPh,L2_UTCPhas,NO1_Ampm,NO1_LocalP,NO1_UTCPha,MN4_Ampm,MN4_LocalP,MN4_UTCPha,M8_Ampm,M8_LocalPh,M8_UTCPhas,2Q1_Ampm,2Q1_LocalP,2Q1_UTCPha,2N2_Ampm,2N2_LocalP,2N2_UTCPha,NU2_Ampm,NU2_LocalP,NU2_UTCPha,M3_Ampm,M3_LocalPh,M3_UTCPhas,MO3_Ampm,MO3_LocalP,MO3_UTCPha,MK3_Ampm,MK3_LocalP,MK3_UTCPha,SK3_Ampm,SK3_LocalP,SK3_UTCPha,SN4_Ampm,SN4_LocalP,SN4_UTCPha,S4_Ampm,S4_LocalPh,S4_UTCPhas,2MN6_Ampm,2MN6_Local,2MN6_UTCPh,M6_Ampm,M6_LocalPh,M6_UTCPhas,2MS6_Ampm,2MS6_Local,2MS6_UTCPh,2SM6_Ampm,2SM6_Local,2SM6_UTCPh,MSF_Ampm,MSF_LocalP,MSF_UTCPha,ALP1_Ampm,ALP1_Local,ALP1_UTCPh,UPS1_Ampm,UPS1_Local,UPS1_UTCPh,EPS2_Ampm,EPS2_Local,EPS2_UTCPh,ETA2_Ampm,ETA2_Local,ETA2_UTCPh,2MK5_Ampm,2MK5_Local,2MK5_UTCPh,2SK5_Ampm,2SK5_Local,2SK5_UTCPh,3MK7_Ampm,3MK7_Local,3MK7_UTCPh,M10_Ampm,M10_LocalP,M10_UTCPha,SIG1_Ampm,SIG1_Local,SIG1_UTCPh,OQ2_Ampm,OQ2_LocalP,OQ2_UTCPha,MSN2_Ampm,MSN2_Local,MSN2_UTCPh,2SM2_Ampm,2SM2_Local,2SM2_UTCPh,SK4_Ampm,SK4_LocalP,SK4_UTCPha,MF_Ampm,MF_LocalPh,MF_UTCPhas,SSA_Ampm,SSA_LocalP,SSA_UTCPha,PHI1_Ampm,PHI1_Local,PHI1_UTCPh,SO1_Ampm,SO1_LocalP,SO1_UTCPha,MKS2_Ampm,MKS2_Local,MKS2_UTCPh,SO3_Ampm,SO3_LocalP,SO3_UTCPha,MK4_Ampm,MK4_LocalP,MK4_UTCPha,2MK6_Ampm,2MK6_Local,2MK6_UTCPh,MSK6_Ampm,MSK6_Local,MSK6_UTCPh,TAU1_Ampm,TAU1_Local,TAU1_UTCPh,BET1_Ampm,BET1_Local,BET1_UTCPh,SA_Ampm,SA_LocalPh,SA_UTCPhas,RHO1_Ampm,RHO1_Local,RHO1_UTCPh,PI1_Ampm,PI1_LocalP,PI1_UTCPha,S1_Ampm,S1_LocalPh,S1_UTCPhas,LDA2_Ampm,LDA2_Local,LDA2_UTCPh,T2_Ampm,T2_LocalPh,T2_UTCPhas,OP2_Ampm,OP2_LocalP,OP2_UTCPha,MSN6_Ampm,MSN6_Local,MSN6_UTCPh,CHI1_Ampm,CHI1_Local,CHI1_UTCPh,PSI1_Ampm,PSI1_Local,PSI1_UTCPh,THE1_Ampm,THE1_Local,THE1_UTCPh,R2_Ampm,R2_LocalPh,R2_UTCPhas,MSM_Ampm,MSM_LocalP,MSM_UTCPha,H1_Ampm,H1_LocalPh,H1_UTCPhas,H2_Ampm,H2_LocalPh,H2_UTCPhas,GAM2_Ampm,GAM2_Local,GAM2_UTCPh
-62.7333,46.4333,ST.PETERS BAY,1935,0.478,0,0,0.149,230,285.7722,0.143,258,318.1643,0.128,181,296.9364,0.045,244,4,0.003,208,79.87283,0.003,86,321.9364,0.039,172,285.7589,0.012,244,4.328549,0.027,200,253.5947,0.009,258,320.3418,0.009,172,283.8728,0.048,258,317.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.4167,46.4667,NAUFRAGE,1945,0.623,0,0,0.156,226.2,281.9721,0.17,252,312.1643,0.174,196,311.9364,0.058,258.2,18.2,0.005,147.6,19.47283,0.002,246.4,122.3364,0.049,168.8,282.5589,0.015,258.1,18.42855,0,0,0,0,0,0,0,0,0,0.054,252,311.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,59.2,63.59213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.0667,46.4667,NORTH LAKE HARBOUR,1955,0.883,0,0,0.167,210,265.7722,0.146,250,310.1643,0.195,209,324.9364,0.045,254,14,0.009,161,32.87283,0.003,235,110.9364,0.039,187,300.7589,0.012,254,14.32855,0,0,0,0,0,0,0,0,0,0.045,250,309.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.9833,47.2167,MILLERAND,1960,0.57,0,0,0.151,218.7,274.4721,0.147,245.5,305.6643,0.079,279.1,35.03642,0.033,310,70,0.006,157.4,29.27283,0.004,202.8,78.73642,0.015,245.1,358.8589,0.009,309.7,70.02855,0.029,204,257.5946,0,0,0,0.006,186.1,297.9728,0.048,245.9,305.7357,0.011,163.1,165.2775,0,0,0,0.003,39,157.1139,0.016,212.8,270.7868,0.002,145.2,14.89534,0,352.7,96.44567,0,0,0,0,0,0,0,0,0,0.004,68.5,242.4046,0.009,352.4,164.1086,0.003,94.7,270.8007,0.003,12.8,192.9643,0,0,0,0,0,0,0.001,283.6,269.2318,0.002,299.3,287.1093,0.002,5.9,357.7728,0.001,79.2,75.13641,0.026,192.3,196.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,295.6,347.3086,0.001,45,154.9039,0.001,275.1,37.2775,0.002,12.1,136.1636,0,158.6,38.92855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.8333,47.2333,HAVRE AUBERT(AMHERST),1964,0.783,0,0,0.123,210.7,266.4721,0.12,234.6,294.7643,0.196,261.2,17.13642,0.066,298.5,58.5,0.003,212.4,84.27283,0.001,89.4,325.3364,0.04,234.3,348.0589,0.017,301.9,62.22855,0.019,185,238.5947,0.007,234.7,297.0418,0.012,188.6,300.4728,0.044,230.2,290.0357,0.016,105.5,107.6775,0.006,205.8,270.3564,0.003,254.9,13.01392,0.009,193.9,251.8868,0.002,190,59.69534,0.001,145,248.7457,0.003,352.3,43.71714,0,0,0,0,0,0,0.002,182.3,356.2046,0.006,7.8,179.5086,0.003,60.5,236.6007,0.001,249.3,69.46427,0.001,52.9,286.6589,0,335.6,215.6,0.002,239.6,225.2318,0.003,262.6,250.4093,0.004,341.1,332.9728,0,335.2,331.1364,0.016,265.7,269.7636,0.004,335.7,25.23106,0,6,72.7339,0.003,121.9,231.5953,0.002,344.1,106.606,0.003,135.2,67.23711,0.001,59.7,359.8643,0,241.6,289.5735,0,294.2,153.8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.7167,47.2833,"ILE D'ENTREE, QUE.",1966,1.036,0,0,0.143,211.3,267.0721,0.13,235.6,295.7643,0.184,258.1,14.03642,0.06,308.9,68.9,0.005,222.1,93.97283,0.001,103.5,339.4364,0.036,220,333.7589,0.016,308.6,68.92855,0.024,157.9,211.4946,0,0,0,0.009,279.5,31.37283,0.043,236,295.8357,0.069,154.6,156.7775,0,0,0,0.009,276.8,34.91391,0.019,232.6,290.5868,0.001,224.2,93.89533,0.002,122.1,225.8457,0,0,0,0,0,0,0,0,0,0.004,15.4,189.3046,0.009,349.9,161.6086,0.006,72.6,248.7007,0.006,310.2,130.3643,0,0,0,0,0,0,0.002,178.7,164.3318,0.006,246.8,234.6093,0.003,325.1,316.9728,0,343.7,339.6364,0.029,47.5,51.56358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,270.2,321.9086,0.001,291,40.70392,0.003,98.1,220.2775,0.001,16.1,140.1636,0.001,161.6,41.92855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.8667,47.3833,CAP-AUX-MEULES,1970,0.819,0,0,0.12,212.5,268.2722,0.115,234,294.1643,0.199,257.9,13.83642,0.063,292.7,52.7,0.004,217.8,89.67284,0.002,101.8,337.7364,0.038,227.9,341.6589,0.017,296.1,56.42855,0.02,196.3,249.8946,0.01,202.3,264.6418,0.013,186.3,298.1728,0.043,229.6,289.4357,0.013,174.1,176.2775,0.003,202.4,266.9564,0.016,347.2,105.3139,0.014,228,285.9868,0.002,175.5,45.19534,0.002,104.8,208.5457,0.002,95.1,146.5172,0,0,0,0.005,254.4,8.450333,0.003,30.5,204.4046,0.005,337.1,148.8086,0.004,101.2,277.3007,0.002,259.3,79.46427,0,1.7,235.4589,0.001,294.3,174.3,0.004,228.6,214.2318,0.007,248.7,236.5092,0.008,326.3,318.1728,0.004,64.2,60.13642,0.024,161,165.0636,0,0,0,0,0,0,0.005,175.5,285.1953,0.005,194.8,317.3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,41.5,165.5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.7833,47.3833,"POINTE BASSE, QUE.",1981,0.768,0,0,0.131,211.8,267.5721,0.112,239.6,299.7643,0.202,260.2,16.13642,0.069,299,59,0.005,218.8,90.67284,0.001,80.1,316.0364,0.037,234.5,348.2589,0.019,298.7,59.02855,0.02,179.4,232.9946,0,0,0,0.001,217.6,329.4728,0.037,240,299.8357,0.026,312.9,315.0775,0,0,0,0.005,195.3,313.4139,0.015,254.6,312.5868,0.002,172.6,42.29533,0.002,94.1,197.8457,0,0,0,0,0,0,0,0,0,0.003,344.1,158.0046,0.009,336.9,148.6086,0.006,124.6,300.7007,0.005,341.6,161.7643,0,0,0,0,0,0,0.003,237.2,222.8318,0.008,236.7,224.5092,0.01,327.6,319.4728,0.002,160.2,156.1364,0.01,81.3,85.36359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,204.1,255.8086,0.001,9,118.7039,0.005,111,233.1775,0.003,75,199.0636,0,278.2,158.5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.55,47.55,GRANDE ENTREE,1985,0.668,0,0,0.115,213.7,269.4721,0.111,239.5,299.6643,0.182,261.4,17.33642,0.064,305.3,65.3,0.006,221.5,93.37283,0,251.4,127.3364,0.037,227.3,341.0589,0.016,308.5,68.82855,0.021,175.2,228.7946,0.01,239.7,302.0418,0.003,179.5,291.3728,0.044,243.1,302.9357,0.033,113.2,115.3775,0.005,254.7,319.2564,0.011,312.6,70.71391,0.015,189.8,247.7868,0.003,161.2,30.89534,0,114.4,218.1457,0.001,4.7,56.11715,0,0,0,0,0,0,0.001,278.9,92.80463,0.007,26.1,197.8086,0.005,75.9,252.0007,0.001,211.5,31.66427,0.001,181.5,55.25892,0,311.6,191.6,0.001,277.5,263.1317,0.001,291.9,279.7093,0.002,3.5,355.3728,0.001,52.8,48.73642,0.019,237.3,241.3636,0.004,348.2,37.73106,0.003,83.7,150.4339,0.001,301.2,50.89534,0.002,24.7,147.2061,0.002,108.5,40.53711,0.001,78.9,19.06427,0.001,349.9,37.87352,0,269,128.6821,0,0,0,0,0,0,0.002,256.4,18.5775,0,0,0,0,308.1,188.4285,0.025,278.7,283.0921,0.093,277.7,278.0285,0.003,152.3,212.7928,0,292.3,356.5279,0.004,299.8,56.06496,0.003,91.1,266.8721,0,227.4,103.665,0,341.8,334.0014,0,99.6,95.86497,0.009,39.8,95.90069,0.001,260.8,318.4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.4667,47.5667,"OLD HARRY, QUE.",1986,0.659,0,0,0.105,204.7,260.4721,0.11,242.6,302.7643,0.186,244,359.9364,0.071,288.8,48.8,0.004,212.5,84.37283,0.002,163.5,39.43642,0,0,0,0.019,288.5,48.82855,0,0,0,0,0,0,0,0,0,0.036,243,302.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,74.4,178.1457,0,0,0,0,0,0,0,0,0,0,0,0,0.004,12.5,184.2086,0.005,173,349.1007,0.005,90.2,270.3643,0,0,0,0,0,0,0,0,0,0.006,225.1,212.9093,0.01,297.4,289.2728,0,0,0,0.084,232.6,236.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,247.2,127.5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.5167,47.6167,LESLIE,1987,0.454,0,0,0.125,224.9,280.6721,0.112,249.5,309.6643,0.052,236,351.9364,0.029,283.2,43.2,0.003,127.1,358.9728,0.003,132.7,8.636417,0.01,206.3,320.0589,0.008,282.9,43.22855,0.027,214.9,268.4946,0.012,262.2,324.5418,0.004,193,304.8728,0.037,249.9,309.7357,0.002,148.2,150.3775,0.004,232.1,296.6564,0.004,51,169.1139,0.012,205.1,263.0868,0.002,104.3,333.9953,0,55.6,159.3457,0.008,307.6,359.0172,0,0,0,0,0,0,0.003,86.2,260.1046,0.004,315.3,127.0086,0.003,354,170.1007,0,253.3,73.46427,0.001,271.3,145.0589,0.001,246.2,126.2,0.001,196.6,182.2318,0.001,175,162.8092,0.001,328.3,320.1728,0,60,55.93642,0.02,187.2,191.2636,0,0,0,0,0,0,0.002,84,193.6953,0.001,140.5,263.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,49.5,173.5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.9667,47.3667,ETANG DU NORD,1990,0.587,0,0,0.158,221.4,277.1721,0.141,243.3,303.4643,0.012,50.3,166.2364,0.011,299.3,59.3,0.001,142.6,14.47283,0.001,223.6,99.53642,0.003,90.9,204.6589,0.002,299,59.32855,0.032,200,253.5947,0.01,259.4,321.7418,0.005,142,253.8728,0.093,243.7,303.5357,0.03,95.6,97.7775,0.006,259.9,324.4564,0.008,71.9,190.0139,0.009,251,308.9868,0.001,141.5,11.19534,0,339.7,83.44567,0.004,32.1,83.51714,0,0,0,0,0,0,0.001,254.1,68.00462,0.006,28.7,200.4086,0.003,83.5,259.6007,0.002,27.1,207.2643,0,304.9,178.6589,0,135.3,15.3,0,67.4,53.03175,0,60,47.80925,0,138.9,130.7728,0,113.1,109.0364,0.016,293.4,297.4636,0.009,20.9,70.43106,0,324.8,31.53391,0.001,88.7,198.3953,0,305.4,67.90604,0.001,190.3,122.3371,0,215.5,155.6643,0,341.7,29.67352,0,204.4,64.08208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.0167,47.25,ETANG DE L'OUEST,1995,0.679,0,0,0.155,210,265.7722,0.176,251,311.1643,0.039,283,38.93642,0.033,303,63,0,0,0,0,0,0,0.006,270,23.75892,0.012,303,63.32855,0.027,180,233.5947,0.009,258,320.3418,0,0,0,0.057,251,310.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.8833,47.0667,LOWER ESCUMINAC,2000,0.7,0,0,0.195,211.6,267.3721,0.206,237.4,297.5643,0.257,123.4,239.3364,0.064,163.8,283.8,0.016,91.8,323.6728,0.005,222,97.93642,0.064,108.7,222.4589,0.017,162.7,283.0285,0.029,186.1,239.6946,0.016,236.4,298.7418,0.02,112.2,224.0728,0.065,231.1,290.9357,0.012,144,146.1775,0.008,200.5,265.0564,0.013,100.9,219.0139,0.017,205.3,263.2868,0.007,26.3,255.9953,0,135.8,239.5457,0.009,156.5,207.9171,0.01,89.8,201.3814,0.014,95.5,209.5503,0.003,38.4,212.3046,0.004,279.7,91.40856,0.001,296.7,112.8007,0.004,330.3,150.4643,0,329.1,202.8589,0.001,104.5,344.5,0.001,285.7,271.3318,0.002,283,270.8093,0.003,285.9,277.7728,0.001,18.7,14.63642,0.004,313.7,317.7636,0,0,0,0,0,0,0.004,59,168.6953,0,296.7,59.20605,0,0,0,0,0,0,0,0,0,0,0,0,0.007,135.9,187.6086,0.002,291,40.90392,0.002,268,30.1775,0.003,289.4,53.46358,0.001,138.9,19.22855,0.017,244.7,249.0921,0.022,149.5,149.8286,0.008,210.9,271.3928,0,329.3,33.52786,0.004,125.4,241.665,0.001,26.3,202.0721,0.001,214.9,91.16496,0,265.1,257.3014,0,17.6,13.86497,0.004,126.9,183.0007,0,0,0,0,33,34,0,214,268,0,137,196,0,209,269,0,43,161,0,152,271,0,298,54,0,276,265,0,249,307,0,270,330,0,244,306,0,237,357,0,0,0,0,0,0,0,0,0,0,0,0
-65.05,47.1667,PORTAGE ISLAND,2010,0.671,0,0,0.202,215.8,271.5721,0.208,238,298.1643,0.283,138.1,254.0364,0.07,187.3,307.3,0,0,0,0,0,0,0.073,123.9,237.6589,0.019,191.3,311.6285,0.032,186,239.5947,0.012,198.4,260.7418,0.017,150.2,262.0728,0.069,236.2,296.0357,0,0,0,0,0,0,0.013,79.2,197.3139,0,0,0,0,0,0,0,0,0,0,0,0,0.01,109.7,221.2814,0.014,125.8,239.8503,0,0,0,0.006,317,128.7086,0.007,335.5,151.6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,170,170.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.05,47.1167,"FOX ISLAND, MIRAMICH",2012,0.656,0,0,0.159,227.5,283.2722,0.142,248.4,308.5643,0.211,150.7,266.6364,0.058,193.2,313.2,0.014,199.7,71.57283,0.009,286.9,162.8364,0.058,134.9,248.6589,0.015,192.1,312.4286,0.028,207.8,261.3947,0.009,321.4,23.74177,0.007,170,281.8728,0.045,242.1,301.9357,0.026,338.4,340.5775,0.007,244.9,309.4564,0.036,57.6,175.7139,0.016,213.6,271.5868,0.005,166.4,36.09534,0,232.1,335.8457,0.01,6.1,57.51714,0.003,147.6,259.1814,0.012,121.7,235.7503,0.005,237.7,51.60463,0.007,307.4,119.1086,0.007,320.1,136.2007,0.003,73,253.1643,0.003,17.8,251.5589,0.001,254.3,134.3,0.002,113.3,98.93176,0.002,156.4,144.2092,0,181,172.8728,0,252.4,248.3364,0.047,163.6,167.6636,0.008,305.3,354.8311,0.003,270.3,337.0339,0,228.7,338.3953,0.008,274.2,36.70605,0,172.3,104.3371,0.002,82.2,22.36427,0.001,322.2,10.17353,0,191.3,50.98209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.15,47.1167,CORMORAN,2014,0.778,0,0,0.203,224.2,279.9721,0.184,244.5,304.6643,0.28,145.7,261.6364,0.06,193.6,313.6,0.017,200.3,72.17284,0.012,298.7,174.6364,0.062,121.4,235.1589,0.016,192.5,312.8286,0.036,199.9,253.4946,0.01,297.9,0.241773,0.017,133.4,245.2728,0.058,238.2,298.0357,0.036,265.2,267.3775,0.01,259.3,323.8564,0.018,51.7,169.8139,0.02,213.7,271.6868,0.004,126.1,355.7953,0,207.2,310.9457,0.01,355.9,47.31715,0.008,111,222.5814,0.013,108.2,222.2503,0.005,220.8,34.70462,0.006,311.6,123.3086,0.009,322.5,138.6007,0.006,80.5,260.6643,0.001,149.9,23.65892,0.003,210.2,90.2,0.001,60.7,46.33175,0.004,80,67.80925,0.002,136.9,128.7728,0,195.7,191.6364,0.079,225.9,229.9636,0.008,308.5,358.0311,0.007,261.2,327.9339,0.01,203.6,313.2953,0.006,180.5,303.006,0.001,178.4,110.4371,0.002,72.8,12.96427,0,323.4,11.37353,0,25.4,245.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.0667,47.2667,LOWER NEGUAC,2020,0.727,0,0,0.194,211.1,266.8721,0.215,239.4,299.5643,0.309,139.6,255.5364,0.081,170.2,290.2,0.02,161.9,33.77283,0.01,257.3,133.2364,0,0,0,0.021,170.2,290.5285,0,0,0,0,0,0,0,0,0,0.071,239.4,299.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,106.3,210.0457,0,0,0,0,0,0,0,0,0,0,0,0,0.013,245.9,57.60856,0.017,269.6,85.70069,0.01,284,104.1643,0,0,0,0,0,0,0,0,0,0.004,90.4,78.20925,0,349.2,341.0728,0,0,0,0.04,80.9,84.96358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,173.4,53.72855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
